"Date","Net Liquidity","Current Funds","Withdrawn","Trading Funds","P/L","P/L %","Drawdown %"
"2024-07-17",3123385.4,3124298.4,0,3124298.4,-60873.6,-1.91,-1.91
"2024-07-18",3114314.8,3104277.8,0,3104277.8,-9070.6,-0.29,-2.2
"2024-07-19",3108883.2,3091166.2,0,3091166.2,-5431.6,-0.17,-2.37
"2024-07-22",3090475.6,3091193.6,0,3091193.6,-18407.6,-0.59,-2.95
"2024-07-23",3095630,3106078,0,3106078,5154.4,0.17,-2.78
"2024-07-24",3086590.4,3073773.4,0,3073773.4,-9039.6,-0.29,-3.07
"2024-07-25",3080371.8,3074679.8,0,3074679.8,-6218.6,-0.2,-3.26
"2024-07-26",3091275.2,3086578.2,0,3086578.2,10903.4,0.35,-2.92
"2024-07-29",3080214.6,3089737.6,0,3089737.6,-11060.6,-0.36,-3.27
"2024-07-30",3068834,3071522,0,3071522,-11380.6,-0.37,-3.62
"2024-07-31",3084232.4,3091075.4,0,3091075.4,15398.4,0.5,-3.14
"2024-08-01",3062328.8,3060941.8,0,3060941.8,-21903.6,-0.71,-3.83
"2024-08-02",3040231.2,3024459.2,0,3024459.2,-22097.6,-0.72,-4.52
"2024-08-05",3103788.2,3043359.6,0,3043359.6,63557,2.09,-2.53
"2024-08-06",3071323.6,3061035,0,3061035,-32464.6,-1.05,-3.55
"2024-08-07",3090957,3086958.4,0,3086958.4,19633.4,0.64,-2.93
"2024-08-08",3096514.4,3108315.8,0,3108315.8,5557.4,0.18,-2.76
"2024-08-09",3110593.8,3116560.2,0,3116560.2,14079.4,0.45,-2.31
"2024-08-12",3108652.2,3116560.2,0,3116560.2,-1941.6,-0.06,-2.37
"2024-08-13",3150628.6,3138386.6,0,3138386.6,41976.4,1.35,-1.06
"2024-08-14",3173228,3166976,0,3166976,22599.4,0.72,-0.35
"2024-08-15",3209458.4,3190646.4,0,3190646.4,36230.4,1.14,0
"2024-08-16",3228121.8,3212649.8,0,3212649.8,18663.4,0.58,0
"2024-08-19",3249335.2,3228488.2,0,3228488.2,21213.4,0.66,0
"2024-08-20",3253515.6,3245138.6,0,3245138.6,4180.4,0.13,0
"2024-08-21",3272704,3265552,0,3265552,19188.4,0.59,0
"2024-08-22",3238981.4,3243299.4,0,3243299.4,-33722.6,-1.03,-1.03
"2024-08-23",3254175.8,3260138.8,0,3260138.8,15194.4,0.47,-0.57
"2024-08-26",3244699.8,3255881.2,0,3255881.2,-9476,-0.29,-0.86
"2024-08-27",3253743.2,3262409.6,0,3262409.6,9043.4,0.28,-0.58
"2024-08-28",3237928.6,3240145,0,3240145,-15814.6,-0.49,-1.06
"2024-08-29",3245698,3254279.4,0,3254279.4,7769.4,0.24,-0.83
"2024-08-30",3257311.4,3262102.8,0,3262102.8,11613.4,0.36,-0.47
"2024-09-03",3273206.8,3264748.2,0,3264748.2,15895.4,0.49,0
"2024-09-04",3284293.2,3278089.6,0,3278089.6,11086.4,0.34,0
"2024-09-05",3282060.6,3278262,0,3278262,-2232.6,-0.07,-0.07
"2024-09-06",3272202,3269058.4,0,3269058.4,-9858.6,-0.3,-0.37
"2024-09-09",3258525.4,3269058.4,0,3269058.4,-13676.6,-0.42,-0.78
"2024-09-10",3268416.8,3275144.8,0,3275144.8,9891.4,0.3,-0.48
"2024-09-11",3254238.2,3242861.2,0,3242861.2,-14178.6,-0.43,-0.92
"2024-09-12",3271152.6,3258715.6,0,3258715.6,16914.4,0.52,-0.4
"2024-09-13",3292373,3280546,0,3280546,21220.4,0.65,0
"2024-09-16",3295125.4,3287568.4,0,3287568.4,2752.4,0.08,0
"2024-09-17",3309066.8,3303614.8,0,3303614.8,13941.4,0.42,0
"2024-09-18",3313571.2,3323144.2,0,3323144.2,4504.4,0.14,0
"2024-09-19",3347423.6,3343726.6,0,3343726.6,33852.4,1.02,0
"2024-09-20",3336282,3340280,0,3340280,-11141.6,-0.33,-0.33
"2024-09-23",3337882.4,3340105.4,0,3340105.4,1600.4,0.05,-0.29
"2024-09-24",3347103.8,3349626.8,0,3349626.8,9221.4,0.28,-0.01
"2024-09-25",3351213.2,3359186.2,0,3359186.2,4109.4,0.12,0
"2024-09-26",3364388.6,3365236.6,0,3365236.6,13175.4,0.39,0
"2024-09-27",3366714,3370967,0,3370967,2325.4,0.07,0
"2024-09-30",3372645.4,3369313.4,0,3369313.4,5931.4,0.18,0
"2024-10-01",3328823.8,3333646.8,0,3333646.8,-43821.6,-1.3,-1.3
"2024-10-02",3317683.2,3323481.2,0,3323481.2,-11140.6,-0.33,-1.63
"2024-10-03",3321297.6,3320775.6,0,3320775.6,3614.4,0.11,-1.52
"2024-10-04",3323793,3334286,0,3334286,2495.4,0.08,-1.45
"2024-10-07",3320092.4,3330165.4,0,3330165.4,-3700.6,-0.11,-1.56
"2024-10-08",3330503.8,3338186.8,0,3338186.8,10411.4,0.31,-1.25
"2024-10-09",3352516.2,3348489.2,0,3348489.2,22012.4,0.66,-0.6
"2024-10-10",3356509.6,3361312.6,0,3361312.6,3993.4,0.12,-0.48
"2024-10-11",3370131,3371404,0,3371404,13621.4,0.41,-0.07
"2024-10-14",3381199.4,3378147.4,0,3378147.4,11068.4,0.33,0
"2024-10-15",3356668.8,3362731.8,0,3362731.8,-24530.6,-0.73,-0.73
"2024-10-16",3364589.2,3371317.2,0,3371317.2,7920.4,0.24,-0.49
"2024-10-17",3370164.6,3380262.6,0,3380262.6,5575.4,0.17,-0.33
"2024-10-18",3378950,3387653,0,3387653,8785.4,0.26,-0.07
"2024-10-21",3374830.4,3381793.4,0,3381793.4,-4119.6,-0.12,-0.19
"2024-10-22",3375993.8,3387061.8,0,3387061.8,1163.4,0.03,-0.15
"2024-10-23",3362600.2,3363173.2,0,3363173.2,-13393.6,-0.4,-0.55
"2024-10-24",3367117.6,3372045.6,0,3372045.6,4517.4,0.13,-0.42
"2024-10-25",3377979,3381472,0,3381472,10861.4,0.32,-0.1
"2024-10-28",3367080.4,3376693.4,0,3376693.4,-10898.6,-0.32,-0.42
"2024-10-29",3355791.8,3367429.8,0,3367429.8,-11288.6,-0.34,-0.75
"2024-10-30",3345842.2,3356730.2,0,3356730.2,-9949.6,-0.3,-1.05
"2024-10-31",3317505.6,3315353.6,0,3315353.6,-28336.6,-0.85,-1.88
"2024-11-01",3333589,3331887,0,3331887,16083.4,0.48,-1.41
"2024-11-04",3333668.4,3334661.4,0,3334661.4,79.4,0,-1.41
"2024-11-05",3341040.8,3344378.8,0,3344378.8,7372.4,0.22,-1.19
"2024-11-06",3387328.2,3367886.2,0,3367886.2,46287.4,1.39,0
"2024-11-07",3420111.6,3393349.6,0,3393349.6,32783.4,0.97,0
"2024-11-08",3436799,3415427,0,3415427,16687.4,0.49,0
"2024-11-11",3434507.4,3429700.4,0,3429700.4,-2291.6,-0.07,-0.07
"2024-11-12",3413699.8,3422597.8,0,3422597.8,-20807.6,-0.61,-0.67
"2024-11-13",3415411.2,3431954.2,0,3431954.2,1711.4,0.05,-0.62
"2024-11-14",3407682.6,3410590.6,0,3410590.6,-7728.6,-0.23,-0.85
"2024-11-15",3413594,3396457,0,3396457,5911.4,0.17,-0.68
"2024-11-18",3404225.4,3399583.4,0,3399583.4,-9368.6,-0.27,-0.95
"2024-11-19",3390100.8,3390903.8,0,3390903.8,-14124.6,-0.41,-1.36
"2024-11-20",3364843.2,3365981.2,0,3365981.2,-25257.6,-0.75,-2.09
"2024-11-21",3375054.2,3377080.6,0,3377080.6,10211,0.3,-1.8
"2024-11-22",3390086.6,3391993,0,3391993,15032.4,0.45,-1.36
"2024-11-25",3394367,3393413.4,0,3393413.4,4280.4,0.13,-1.23
"2024-11-26",3412208.4,3405624.8,0,3405624.8,17841.4,0.53,-0.72
"2024-11-27",3400300.8,3403927.2,0,3403927.2,-11907.6,-0.35,-1.06
"2024-11-29",3405013.8,3405298.6,0,3405298.6,4713,0.14,-0.92
"2024-12-02",3405877.2,3406437,0,3406437,863.4,0.03,-0.9
"2024-12-03",3412663.6,3411998.4,0,3411998.4,6786.4,0.2,-0.7
"2024-12-04",3424321,3423880.8,0,3423880.8,11657.4,0.34,-0.36
"2024-12-05",3424799.4,3431690.8,0,3431690.8,478.4,0.01,-0.35
"2024-12-06",3435192.8,3441150.8,0,3441150.8,10393.4,0.3,-0.05
"2024-12-09",3429326.2,3435609.2,0,3435609.2,-5866.6,-0.17,-0.22
"2024-12-10",3435138.6,3438751.6,0,3438751.6,5812.4,0.17,-0.05
"2024-12-11",3434693,3442306,0,3442306,-445.6,-0.01,-0.06
"2024-12-12",3419471.4,3427904.4,0,3427904.4,-15221.6,-0.44,-0.5
"2024-12-13",3425115.8,3433778.8,0,3433778.8,5644.4,0.17,-0.34
"2024-12-16",3424052.2,3430075.2,0,3430075.2,-1063.6,-0.03,-0.37
"2024-12-17",3400826.6,3401884.6,0,3401884.6,-23225.6,-0.68,-1.05
"2024-12-18",3445410.6,3396047,0,3396047,44584,1.31,0
"2024-12-19",3451621,3424307.4,0,3424307.4,6210.4,0.18,0
"2024-12-20",3433854.4,3421860.8,0,3421860.8,-17766.6,-0.51,-0.51
"2024-12-23",3426395.8,3425532.2,0,3425532.2,-7458.6,-0.22,-0.73
"2024-12-24",3436466.8,3429406.6,0,3429406.6,10071,0.29,-0.44
"2024-12-26",3435309.2,3434294,0,3434294,-1157.6,-0.03,-0.47
"2024-12-27",3385741.6,3387036.4,0,3387036.4,-49567.6,-1.44,-1.91
"2024-12-30",3388241,3385050.8,0,3385050.8,2499.4,0.07,-1.84
"2024-12-31",3393384.4,3383690.8,0,3383690.8,5143.4,0.15,-1.69
"2025-01-02",3394442.8,3395089.2,0,3395089.2,1058.4,0.03,-1.66
"2025-01-03",3398044.2,3403820.6,0,3403820.6,3601.4,0.11,-1.55
"2025-01-06",3404665.6,3400682,0,3400682,6621.4,0.19,-1.36
"2025-01-07",3376377,3374698.4,0,3374698.4,-28288.6,-0.83,-2.18
"2025-01-08",3383145.4,3390908.4,0,3390908.4,6768.4,0.2,-1.98
"2025-01-10",3398556.4,3393392.8,0,3393392.8,15411,0.46,-1.54
"2025-01-13",3400144.4,3398319.2,0,3398319.2,1588,0.05,-1.49
"2025-01-14",3413476.8,3411446.6,0,3411446.6,13332.4,0.39,-1.11
"2025-01-15",3432691.2,3428831,0,3428831,19214.4,0.56,-0.55
"2025-01-16",3439599.6,3442241,0,3442241,6908.4,0.2,-0.35
"2025-01-17",3469534,3462075.4,0,3462075.4,29934.4,0.87,0
"2025-01-21",3479091.4,3474317.8,0,3474317.8,9557.4,0.28,0
"2025-01-22",3497771.8,3490758.2,0,3490758.2,18680.4,0.54,0
"2025-01-23",3519221.2,3509852.6,0,3509852.6,21449.4,0.61,0
"2025-01-24",3517793.6,3521035,0,3521035,-1427.6,-0.04,-0.04
"2025-01-27",3528557,3521035,0,3521035,10763.4,0.31,0
"2025-01-28",3523060.4,3530533.4,0,3530533.4,-5496.6,-0.16,-0.16
"2025-01-29",3494757.8,3497205.8,0,3497205.8,-28302.6,-0.8,-0.96
"2025-01-30",3510894.2,3510487.2,0,3510487.2,16136.4,0.46,-0.5
"2025-01-31",3514229.6,3524082.6,0,3524082.6,3335.4,0.1,-0.41
"2025-02-03",3508781,3514154,0,3514154,-5448.6,-0.16,-0.56
"2025-02-04",3516331.4,3526669.4,0,3526669.4,7550.4,0.22,-0.35
"2025-02-05",3526017.8,3535040.8,0,3535040.8,9686.4,0.28,-0.07
"2025-02-06",3538598.2,3542236.2,0,3542236.2,12580.4,0.36,0
"2025-02-07",3524282.6,3535795.6,0,3535795.6,-14315.6,-0.4,-0.4
"2025-02-10",3518136.6,3531118,0,3531118,-6146,-0.17,-0.58
"2025-02-11",3528860,3537456.4,0,3537456.4,10723.4,0.3,-0.28
"2025-02-12",3476945.4,3485006.8,0,3485006.8,-51914.6,-1.47,-1.74
"2025-02-13",3500380.8,3495232.2,0,3495232.2,23435.4,0.67,-1.08
"2025-02-14",3504797.2,3506748.6,0,3506748.6,4416.4,0.13,-0.96
"2025-02-18",3508428.6,3505895,0,3505895,3631.4,0.1,-0.85
"2025-02-19",3518177,3519103.4,0,3519103.4,9748.4,0.28,-0.58
"2025-02-20",3491197.4,3494293.8,0,3494293.8,-26979.6,-0.77,-1.34
"2025-02-21",3486137.8,3474139.2,0,3474139.2,-5059.6,-0.14,-1.48
"2025-02-24",3483021.2,3474139.2,0,3474139.2,-3116.6,-0.09,-1.57
"2025-02-25",3474479.6,3454132.6,0,3454132.6,-8541.6,-0.25,-1.81
"2025-02-26",3482247,3482380,0,3482380,7767.4,0.22,-1.59
"2025-02-27",3494753.4,3489916.4,0,3489916.4,12506.4,0.36,-1.24
"2025-02-28",3492101.8,3503649.8,0,3503649.8,-2651.6,-0.08,-1.31
"2025-03-03",3522793.2,3508666.2,0,3508666.2,30691.4,0.88,-0.45
"2025-03-04",3504096.6,3511019.6,0,3511019.6,-18696.6,-0.53,-0.98
"2025-03-05",3495847,3508705,0,3508705,-8249.6,-0.24,-1.21
"2025-03-06",3464658.4,3456336.4,0,3456336.4,-31188.6,-0.89,-2.09
"2025-03-07",3470846.8,3486754.8,0,3486754.8,6188.4,0.18,-1.91
