"Date","Net Liquidity","Current Funds","Withdrawn","Trading Funds","P/L","P/L %","Drawdown %"
"2021-09-07",2146926,2147010,0,2147010,-84,0,0
"2021-09-08",2141647,2141647,0,2141647,-5279,-0.25,-0.25
"2021-09-09",2139773,2141647,0,2141647,-1874,-0.09,-0.34
"2021-09-10",2138064,2138064,0,2138064,-1709,-0.08,-0.42
"2021-09-13",2138064,2138064,0,2138064,0,0,-0.42
"2021-09-14",2138855,2138064,0,2138064,791,0.04,-0.38
"2021-09-15",2141745,2141745,0,2141745,2890,0.14,-0.25
"2021-09-16",2141171,2141745,0,2141745,-574,-0.03,-0.27
"2021-09-17",2133772,2133772,0,2133772,-7399,-0.35,-0.62
"2021-09-20",2133772,2133772,0,2133772,0,0,-0.62
"2021-09-21",2131913,2133772,0,2133772,-1859,-0.09,-0.7
"2021-09-22",2139198,2139198,0,2139198,7285,0.34,-0.36
"2021-09-23",2138364,2139198,0,2139198,-834,-0.04,-0.4
"2021-09-24",2142359,2142359,0,2142359,3995,0.19,-0.22
"2021-09-27",2142359,2142359,0,2142359,0,0,-0.22
"2021-09-28",2140520,2142359,0,2142359,-1839,-0.09,-0.3
"2021-09-29",2145776,2147140,0,2147140,5256,0.25,-0.06
"2021-09-30",2141833,2143832,0,2143832,-3943,-0.18,-0.24
"2021-10-01",2143527,2143527,0,2143527,1694,0.08,-0.16
"2021-10-04",2143527,2143527,0,2143527,0,0,-0.16
"2021-10-05",2141953,2143527,0,2143527,-1574,-0.07,-0.24
"2021-10-06",2134104,2134104,0,2134104,-7849,-0.37,-0.6
"2021-10-07",2133200,2134104,0,2134104,-904,-0.04,-0.64
"2021-10-08",2138235,2138235,0,2138235,5035,0.24,-0.41
"2021-10-11",2138235,2138235,0,2138235,0,0,-0.41
"2021-10-12",2139846,2138235,0,2138235,1611,0.08,-0.33
"2021-10-13",2142576,2142576,0,2142576,2730,0.13,-0.21
"2021-10-14",2143077,2142576,0,2142576,501,0.02,-0.18
"2021-10-15",2145822,2145822,0,2145822,2745,0.13,-0.06
"2021-10-18",2145822,2145822,0,2145822,0,0,-0.06
"2021-10-19",2146403,2145822,0,2145822,581,0.03,-0.03
"2021-10-20",2148248,2148248,0,2148248,1845,0.09,0
"2021-10-21",2148934,2148248,0,2148248,686,0.03,0
"2021-10-22",2147168,2147168,0,2147168,-1766,-0.08,-0.08
"2021-10-25",2147168,2147168,0,2147168,0,0,-0.08
"2021-10-26",2145624,2147168,0,2147168,-1544,-0.07,-0.15
"2021-10-27",2145065,2145065,0,2145065,-559,-0.03,-0.18
"2021-10-28",2146101,2145065,0,2145065,1036,0.05,-0.13
"2021-10-29",2147946,2147946,0,2147946,1845,0.09,-0.05
"2021-11-01",2147946,2147946,0,2147946,0,0,-0.05
"2021-11-02",2148002,2147946,0,2147946,56,0,-0.04
"2021-11-03",2151602,2151602,0,2151602,3600,0.17,0
"2021-11-04",2152483,2151602,0,2151602,881,0.04,0
"2021-11-05",2154188,2154188,0,2154188,1705,0.08,0
"2021-11-08",2154188,2154188,0,2154188,0,0,0
"2021-11-09",2154394,2154188,0,2154188,206,0.01,0
"2021-11-10",2150125,2150125,0,2150125,-4269,-0.2,-0.2
"2021-11-11",2149561,2150125,0,2150125,-564,-0.03,-0.22
"2021-11-12",2153116,2153116,0,2153116,3555,0.17,-0.06
"2021-11-15",2153116,2153116,0,2153116,0,0,-0.06
"2021-11-16",2152172,2153116,0,2153116,-944,-0.04,-0.1
"2021-11-17",2152391,2152391,0,2152391,219,0.01,-0.09
"2021-11-18",2152382,2152391,0,2152391,-9,0,-0.09
"2021-11-19",2155037,2155037,0,2155037,2655,0.12,0
"2021-11-22",2155037,2155037,0,2155037,0,0,0
"2021-11-23",2155573,2155037,0,2155037,536,0.02,0
"2021-11-24",2158648,2158648,0,2158648,3075,0.14,0
"2021-11-26",2158648,2158648,0,2158648,0,0,0
"2021-11-29",2158044,2158648,0,2158648,-604,-0.03,-0.03
"2021-11-30",2147306,2148025,0,2148025,-10738,-0.5,-0.53
"2021-12-01",2147427,2147427,0,2147427,121,0.01,-0.52
"2021-12-02",2143668,2147427,0,2147427,-3759,-0.18,-0.69
"2021-12-03",2137914,2137914,0,2137914,-5754,-0.27,-0.96
"2021-12-06",2137914,2137914,0,2137914,0,0,-0.96
"2021-12-07",2139495,2137914,0,2137914,1581,0.07,-0.89
"2021-12-08",2142020,2142020,0,2142020,2525,0.12,-0.77
"2021-12-09",2140786,2142020,0,2142020,-1234,-0.06,-0.83
"2021-12-10",2146131,2146131,0,2146131,5345,0.25,-0.58
"2021-12-13",2146131,2146131,0,2146131,0,0,-0.58
"2021-12-14",2145552,2146131,0,2146131,-579,-0.03,-0.61
"2021-12-15",2151572,2151572,0,2151572,6020,0.28,-0.33
"2021-12-16",2151393,2151572,0,2151572,-179,-0.01,-0.34
"2021-12-17",2140769,2140769,0,2140769,-10624,-0.49,-0.83
"2021-12-20",2140769,2140769,0,2140769,0,0,-0.83
"2021-12-21",2142615,2140769,0,2140769,1846,0.09,-0.74
"2021-12-22",2146736,2145535,0,2145535,4121,0.19,-0.55
"2021-12-23",2149021,2149021,0,2149021,2285,0.11,-0.45
"2021-12-27",2149021,2149021,0,2149021,0,0,-0.45
"2021-12-28",2147822,2149021,0,2149021,-1199,-0.06,-0.5
"2021-12-29",2152082,2152082,0,2152082,4260,0.2,-0.3
"2021-12-30",2149963,2152082,0,2152082,-2119,-0.1,-0.4
"2021-12-31",2153507,2153507,0,2153507,3544,0.16,-0.24
"2022-01-03",2153507,2153507,0,2153507,0,0,-0.24
"2022-01-04",2153058,2153507,0,2153507,-449,-0.02,-0.26
"2022-01-05",2148234,2148234,0,2148234,-4824,-0.22,-0.48
"2022-01-06",2148380,2148234,0,2148234,146,0.01,-0.48
"2022-01-07",2147704,2147704,0,2147704,-676,-0.03,-0.51
"2022-01-10",2147704,2147704,0,2147704,0,0,-0.51
"2022-01-11",2148355,2147704,0,2147704,651,0.03,-0.48
"2022-01-12",2151875,2151875,0,2151875,3520,0.16,-0.31
"2022-01-13",2150151,2151875,0,2151875,-1724,-0.08,-0.39
"2022-01-14",2150655,2150655,0,2150655,504,0.02,-0.37
"2022-01-18",2151596,2150655,0,2150655,941,0.04,-0.33
"2022-01-19",2156134,2156134,0,2156134,4538,0.21,-0.12
"2022-01-20",2151960,2156134,0,2156134,-4174,-0.19,-0.31
"2022-01-21",2146091,2146091,0,2146091,-5869,-0.27,-0.58
"2022-01-24",2146091,2146091,0,2146091,0,0,-0.58
"2022-01-25",2145962,2146091,0,2146091,-129,-0.01,-0.59
"2022-01-26",2155252,2155252,0,2155252,9290,0.43,-0.16
"2022-01-27",2154268,2155252,0,2155252,-984,-0.05,-0.2
"2022-01-28",2163463,2163463,0,2163463,9195,0.43,0
"2022-01-31",2163463,2163463,0,2163463,0,0,0
"2022-02-01",2164839,2163463,0,2163463,1376,0.06,0
"2022-02-02",2168214,2168214,0,2168214,3375,0.16,0
"2022-02-03",2167850,2168214,0,2168214,-364,-0.02,-0.02
"2022-02-04",2175055,2175055,0,2175055,7205,0.33,0
"2022-02-07",2175055,2175055,0,2175055,0,0,0
"2022-02-08",2175916,2175055,0,2175055,861,0.04,0
"2022-02-09",2179736,2179736,0,2179736,3820,0.18,0
"2022-02-10",2181812,2179736,0,2179736,2076,0.1,0
"2022-02-11",2172278,2172278,0,2172278,-9534,-0.44,-0.44
"2022-02-14",2172278,2172278,0,2172278,0,0,-0.44
"2022-02-15",2173454,2172278,0,2172278,1176,0.05,-0.38
"2022-02-16",2178049,2178049,0,2178049,4595,0.21,-0.17
"2022-02-17",2177420,2178049,0,2178049,-629,-0.03,-0.2
"2022-02-18",2178499,2178499,0,2178499,1079,0.05,-0.15
"2022-02-22",2178150,2178499,0,2178499,-349,-0.02,-0.17
"2022-02-23",2173971,2173971,0,2173971,-4179,-0.19,-0.36
"2022-02-24",2176402,2173971,0,2173971,2431,0.11,-0.25
"2022-02-25",2181082,2181082,0,2181082,4680,0.22,-0.03
"2022-02-28",2181082,2181082,0,2181082,0,0,-0.03
"2022-03-01",2183598,2181082,0,2181082,2516,0.12,0
"2022-03-02",2189313,2189313,0,2189313,5715,0.26,0
"2022-03-03",2190434,2189313,0,2189313,1121,0.05,0
"2022-03-04",2188418,2188418,0,2188418,-2016,-0.09,-0.09
"2022-03-07",2188418,2188418,0,2188418,0,0,-0.09
"2022-03-08",2186599,2188418,0,2188418,-1819,-0.08,-0.18
"2022-03-09",2196019,2196019,0,2196019,9420,0.43,0
"2022-03-10",2197570,2196019,0,2196019,1551,0.07,0
"2022-03-11",2200119,2200119,0,2200119,2549,0.12,0
"2022-03-14",2200119,2200119,0,2200119,0,0,0
"2022-03-15",2199970,2200119,0,2200119,-149,-0.01,-0.01
"2022-03-16",2207940,2207940,0,2207940,7970,0.36,0
"2022-03-17",2207651,2207940,0,2207940,-289,-0.01,-0.01
"2022-03-18",2213316,2213316,0,2213316,5665,0.26,0
"2022-03-21",2213316,2213316,0,2213316,0,0,0
"2022-03-22",2212952,2213316,0,2213316,-364,-0.02,-0.02
"2022-03-23",2208838,2208838,0,2208838,-4114,-0.19,-0.2
"2022-03-24",2209909,2208838,0,2208838,1071,0.05,-0.15
"2022-03-25",2213159,2213159,0,2213159,3250,0.15,-0.01
"2022-03-28",2213159,2213159,0,2213159,0,0,-0.01
"2022-03-29",2212905,2213159,0,2213159,-254,-0.01,-0.02
"2022-03-30",2211132,2209301,0,2209301,-1773,-0.08,-0.1
"2022-03-31",2204504,2207828,0,2207828,-6628,-0.3,-0.4
"2022-04-01",2203170,2203170,0,2203170,-1334,-0.06,-0.46
"2022-04-04",2203170,2203170,0,2203170,0,0,-0.46
"2022-04-05",2203021,2203170,0,2203170,-149,-0.01,-0.47
"2022-04-06",2193092,2193092,0,2193092,-9929,-0.45,-0.91
"2022-04-07",2191238,2193092,0,2193092,-1854,-0.08,-1
"2022-04-08",2191627,2191627,0,2191627,389,0.02,-0.98
"2022-04-11",2191627,2191627,0,2191627,0,0,-0.98
"2022-04-12",2193168,2191627,0,2191627,1541,0.07,-0.91
"2022-04-13",2195819,2196303,0,2196303,2651,0.12,-0.79
"2022-04-14",2191610,2191610,0,2191610,-4209,-0.19,-0.98
"2022-04-18",2191610,2191610,0,2191610,0,0,-0.98
"2022-04-19",2191371,2191610,0,2191610,-239,-0.01,-0.99
"2022-04-20",2196026,2196026,0,2196026,4655,0.21,-0.78
"2022-04-21",2195897,2196026,0,2196026,-129,-0.01,-0.79
"2022-04-22",2187318,2187318,0,2187318,-8579,-0.39,-1.17
"2022-04-25",2188254,2187318,0,2187318,936,0.04,-1.13
"2022-04-26",2175846,2177105,0,2177105,-12408,-0.57,-1.69
"2022-04-27",2184146,2184146,0,2184146,8300,0.38,-1.32
"2022-04-28",2183897,2184146,0,2184146,-249,-0.01,-1.33
"2022-04-29",2174148,2174148,0,2174148,-9749,-0.45,-1.77
"2022-05-02",2175927,2174148,0,2174148,1779,0.08,-1.69
"2022-05-03",2179813,2177922,0,2177922,3886,0.18,-1.51
"2022-05-04",2186003,2186003,0,2186003,6190,0.28,-1.23
"2022-05-05",2189199,2186003,0,2186003,3196,0.15,-1.09
"2022-05-06",2194704,2194704,0,2194704,5505,0.25,-0.84
"2022-05-09",2194736,2194704,0,2194704,32,0,-0.84
"2022-05-10",2200047,2198396,0,2198396,5311,0.24,-0.6
"2022-05-11",2204176,2204176,0,2204176,4129,0.19,-0.41
"2022-05-12",2207922,2204176,0,2204176,3746,0.17,-0.24
"2022-05-13",2212087,2212087,0,2212087,4165,0.19,-0.06
"2022-05-16",2212908,2212087,0,2212087,821,0.04,-0.02
"2022-05-17",2219219,2219233,0,2219233,6311,0.29,0
"2022-05-18",2209896,2208925,0,2208925,-9323,-0.42,-0.42
"2022-05-19",2214857,2215201,0,2215201,4961,0.22,-0.2
"2022-05-20",2205648,2205648,0,2205648,-9209,-0.42,-0.61
"2022-05-23",2207419,2205648,0,2205648,1771,0.08,-0.53
"2022-05-24",2196241,2196090,0,2196090,-11178,-0.51,-1.04
"2022-05-25",2202387,2203301,0,2203301,6146,0.28,-0.76
"2022-05-26",2208058,2209572,0,2209572,5671,0.26,-0.5
"2022-05-27",2214983,2214983,0,2214983,6925,0.31,-0.19
"2022-05-31",2213594,2214983,0,2214983,-1389,-0.06,-0.25
"2022-06-01",2205231,2207635,0,2207635,-8363,-0.38,-0.63
"2022-06-02",2203993,2203993,0,2203993,-1238,-0.06,-0.69
"2022-06-03",2194505,2194505,0,2194505,-9488,-0.43,-1.11
"2022-06-06",2194601,2194505,0,2194505,96,0,-1.11
"2022-06-07",2193641,2193040,0,2193040,-960,-0.04,-1.15
"2022-06-08",2186643,2188067,0,2188067,-6998,-0.32,-1.47
"2022-06-09",2179355,2181794,0,2181794,-7288,-0.33,-1.8
